timestamp_utc,source,canonical_item_id,price,currency,price_basis,volume,availability,object_type,object_subtype,type_name
2026-04-02 07:20:57.643257,steamdt,agent__prof_shahmat_elite_crew,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.651574,steamdt,agent__rezan_the_ready_sabre,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.697914,steamdt,agent__blueberries_buckshot_nswc_seal,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.705520,steamdt,agent__rezan_the_redshirt_sabre,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.746561,steamdt,agent__safecracker_voltzmann_the_professionals,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.758447,steamdt,agent__sergeant_bombson_swat,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.760127,steamdt,agent__seal_team_6_soldier_nswc_seal,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.763172,steamdt,agent__sir_bloody_darryl_royale_the_professionals,14782.75,CNY,listing,,,agent,Agent,Agent
2026-04-02 07:20:57.791385,steamdt,agent__sir_bloody_loudmouth_darryl_the_professionals,14782.75,CNY,listing,,,agent,Agent,Agent
2026-04-02 07:20:57.816552,steamdt,agent__sir_bloody_miami_darryl_the_professionals,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.819606,steamdt,agent__sir_bloody_silent_darryl_the_professionals,14782.75,CNY,listing,,,agent,Agent,Agent
2026-04-02 07:20:57.831916,steamdt,agent__slingshot_phoenix,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.850363,steamdt,agent__soldier_phoenix,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.884195,steamdt,agent__sous_lieutenant_medic_gendarmerie_nationale,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.891299,steamdt,agent__special_agent_ava_fbi,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.905129,steamdt,agent__specialist_gloves_field_agent,14782.75,CNY,listing,,,agent,Skin,Skin
2026-04-02 07:20:57.912224,steamdt,agent__street_soldier_phoenix,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.938323,steamdt,agent__the_doctor_romanov_sabre,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:57.985973,steamdt,agent__the_elite_mr_muhlik_elite_crew,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.031911,steamdt,agent__two_times_mccoy_usaf_tacp,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.037572,steamdt,agent__trapper_aggressor_guerrilla_warfare,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.044782,steamdt,agent__two_times_mccoy_tacp_cavalry,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.050232,steamdt,agent__trapper_guerrilla_warfare,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.057805,steamdt,agent__vypa_sista_of_the_revolution_guerrilla_warfare,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.144430,steamdt,agent__3rd_commando_company_ksk,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.146399,steamdt,ak_47__aphrodite__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.172805,steamdt,ak_47__aphrodite__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.174490,steamdt,ak_47__aphrodite__battle_scarred,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.175860,steamdt,agent__ground_rebel_elite_crew,14782.75,CNY,listing,,,agent,Agent,Agent
2026-04-02 07:20:58.177108,steamdt,ak_47__aquamarine_revenge__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.178458,steamdt,ak_47__aphrodite__well_worn,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.200770,steamdt,ak_47__aquamarine_revenge__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.202449,steamdt,ak_47__aquamarine_revenge__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.203871,steamdt,ak_47__aquamarine_revenge__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.260560,steamdt,agent__col_mangos_dabisi_guerrilla_warfare,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.273093,steamdt,ak_47__aquamarine_revenge__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.293385,steamdt,ak_47__aquamarine_revenge__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.306028,steamdt,ak_47__aquamarine_revenge__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.314123,steamdt,agent__1st_lieutenant_farlow_swat,14782.75,CNY,listing,,,agent,agent,agent
2026-04-02 07:20:58.322791,steamdt,ak_47__aquamarine_revenge__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.329367,steamdt,ak_47__aquamarine_revenge__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.369879,steamdt,agent__sir_bloody_skullhead_darryl_the_professionals,14782.75,CNY,listing,,,agent,Agent,Agent
2026-04-02 07:20:58.440531,steamdt,ak_47__asiimov__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.454978,steamdt,ak_47__asiimov__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.462071,steamdt,ak_47__asiimov__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.478041,steamdt,ak_47__asiimov__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.486006,steamdt,ak_47__asiimov__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.492592,steamdt,ak_47__asiimov__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.512020,steamdt,ak_47__asiimov__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.519784,steamdt,ak_47__asiimov__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.534047,steamdt,ak_47__asiimov__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.541477,steamdt,ak_47__b_the_monster__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.555690,steamdt,ak_47__asiimov__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.557467,steamdt,ak_47__b_the_monster__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.569926,steamdt,ak_47__b_the_monster__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.576203,steamdt,ak_47__b_the_monster__battle_scarred__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.583398,steamdt,ak_47__b_the_monster__factory_new__souvenir,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.592060,steamdt,ak_47__b_the_monster__minimal_wear,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.600187,steamdt,ak_47__b_the_monster__field_tested__souvenir,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.613559,steamdt,ak_47__b_the_monster__minimal_wear__souvenir,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.691513,steamdt,ak_47__b_the_monster__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.703909,steamdt,ak_47__baroque_purple__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.711677,steamdt,ak_47__b_the_monster__well_worn__souvenir,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.745598,steamdt,ak_47__baroque_purple__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.765949,steamdt,ak_47__baroque_purple__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.768843,steamdt,ak_47__baroque_purple__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.781330,steamdt,ak_47__aphrodite__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.783763,steamdt,ak_47__baroque_purple__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.795816,steamdt,ak_47__black_laminate__battle_scarred__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.797610,steamdt,ak_47__black_laminate__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.808726,steamdt,ak_47__black_laminate__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.836739,steamdt,ak_47__black_laminate__field_tested__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.843319,steamdt,ak_47__black_laminate__factory_new__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.849440,steamdt,ak_47__black_laminate__minimal_wear__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.857664,steamdt,ak_47__black_laminate__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.859136,steamdt,ak_47__bloodsport__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:58.867841,steamdt,ak_47__black_laminate__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.878955,steamdt,ak_47__black_laminate__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.880831,steamdt,ak_47__black_laminate__well_worn__souvenir,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.943966,steamdt,ak_47__bloodsport__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.952147,steamdt,ak_47__bloodsport__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:58.967455,steamdt,ak_47__bloodsport__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.035079,steamdt,ak_47__bloodsport__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.044085,steamdt,ak_47__bloodsport__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.045510,steamdt,ak_47__bloodsport__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.058508,steamdt,ak_47__blue_laminate__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.097757,steamdt,ak_47__blue_laminate__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.099822,steamdt,ak_47__blue_laminate__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.113788,steamdt,ak_47__blue_laminate__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.120206,steamdt,ak_47__blue_laminate__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.127463,steamdt,ak_47__blue_laminate__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.128993,steamdt,ak_47__blue_laminate__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.155595,steamdt,ak_47__breakthrough__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.163561,steamdt,ak_47__breakthrough__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.170198,steamdt,ak_47__breakthrough__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.194069,steamdt,ak_47__aquamarine_revenge__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.202470,steamdt,ak_47__cartel__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.223269,steamdt,ak_47__cartel__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.320294,steamdt,ak_47__cartel__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.322533,steamdt,ak_47__cartel__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.324955,steamdt,ak_47__cartel__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.342078,steamdt,ak_47__cartel__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.356656,steamdt,ak_47__cartel__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.370729,steamdt,ak_47__cartel__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.378284,steamdt,ak_47__cartel__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.398746,steamdt,ak_47__cartel__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.409974,steamdt,ak_47__case_hardened__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.419047,steamdt,ak_47__case_hardened__battle_scarred,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.434791,steamdt,ak_47__case_hardened__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.442657,steamdt,ak_47__case_hardened__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.453099,steamdt,ak_47__case_hardened__minimal_wear,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.455148,steamdt,ak_47__case_hardened__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.490714,steamdt,ak_47__case_hardened__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.565358,steamdt,ak_47__bloodsport__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.604935,steamdt,ak_47__crane_flight__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.613613,steamdt,ak_47__case_hardened__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.624128,steamdt,ak_47__crane_flight__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.626486,steamdt,ak_47__case_hardened__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.641525,steamdt,ak_47__crane_flight__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.643211,steamdt,ak_47__crane_flight__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.657646,steamdt,ak_47__crane_flight__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.678475,steamdt,ak_47__crane_flight__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.694260,steamdt,ak_47__crane_flight__minimal_wear,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.702595,steamdt,ak_47__crane_flight__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.709937,steamdt,ak_47__crane_flight__well_worn,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:20:59.719475,steamdt,ak_47__crane_flight__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.727231,steamdt,ak_47__crossfade__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.739551,steamdt,ak_47__blue_laminate__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.748942,steamdt,ak_47__crossfade__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.764748,steamdt,ak_47__crossfade__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.799468,steamdt,ak_47__breakthrough__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.814816,steamdt,ak_47__breakthrough__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.825070,steamdt,ak_47__crossfade__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.863369,steamdt,ak_47__crossfade__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.885318,steamdt,ak_47__elite_build__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.917298,steamdt,ak_47__elite_build__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.934558,steamdt,ak_47__elite_build__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.948922,steamdt,ak_47__elite_build__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.950997,steamdt,ak_47__elite_build__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.952763,steamdt,ak_47__elite_build__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.980083,steamdt,ak_47__elite_build__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.990236,steamdt,ak_47__elite_build__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.992017,steamdt,ak_47__elite_build__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:20:59.993493,steamdt,ak_47__elite_build__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.006275,steamdt,ak_47__emerald_pinstripe__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.008125,steamdt,ak_47__emerald_pinstripe__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.027470,steamdt,ak_47__emerald_pinstripe__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.056329,steamdt,ak_47__fire_serpent__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.057614,steamdt,ak_47__emerald_pinstripe__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.078674,steamdt,ak_47__fire_serpent__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.100408,steamdt,ak_47__fire_serpent__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.107773,steamdt,ak_47__fire_serpent__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.140894,steamdt,ak_47__fire_serpent__field_tested,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.216267,steamdt,ak_47__fire_serpent__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.223401,steamdt,ak_47__fire_serpent__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.232561,steamdt,ak_47__fire_serpent__well_worn,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.234472,steamdt,ak_47__fire_serpent__minimal_wear,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.248287,steamdt,ak_47__fire_serpent__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.257395,steamdt,ak_47__first_class__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.297536,steamdt,ak_47__frontside_misty__battle_scarred__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.304221,steamdt,ak_47__first_class__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.311971,steamdt,ak_47__frontside_misty__factory_new,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.319314,steamdt,ak_47__first_class__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.326354,steamdt,ak_47__frontside_misty__battle_scarred,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.333591,steamdt,ak_47__frontside_misty__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.344800,steamdt,ak_47__case_hardened__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.351050,steamdt,ak_47__first_class__field_tested,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.357926,steamdt,ak_47__frontside_misty__minimal_wear,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.359622,steamdt,ak_47__frontside_misty__factory_new__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.385671,steamdt,ak_47__frontside_misty__field_tested__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.393472,steamdt,ak_47__frontside_misty__minimal_wear__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.456444,steamdt,ak_47__emerald_pinstripe__factory_new,14782.75,CNY,listing,,,weapon,Skin,Skin
2026-04-02 07:21:00.468996,steamdt,ak_47__frontside_misty__well_worn,14782.75,CNY,listing,,,weapon,Rifles,Rifles
2026-04-02 07:21:00.475958,steamdt,ak_47__frontside_misty__well_worn__stattrak,14782.75,CNY,listing,,,weapon,Rifles,Rifles
