timestamp_utc,source,canonical_item_id,item_name,price,currency,price_basis,volume,availability,object_type,object_subtype,type_name
2019-12-10T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,7.549,USD,listing,1647.0,,agent,agent,agent
2019-12-10T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.739,USD,listing,1465.0,,agent,agent,agent
2019-12-11T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.733,USD,listing,7275.0,,agent,agent,agent
2019-12-11T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.077,USD,listing,5876.0,,agent,agent,agent
2019-12-12T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.704,USD,listing,2883.0,,agent,agent,agent
2019-12-12T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.023,USD,listing,2604.0,,agent,agent,agent
2019-12-13T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.126,USD,listing,2526.0,,agent,agent,agent
2019-12-13T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.065,USD,listing,2214.0,,agent,agent,agent
2019-12-14T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.464,USD,listing,2554.0,,agent,agent,agent
2019-12-14T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.12,USD,listing,2294.0,,agent,agent,agent
2019-12-15T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.714,USD,listing,1674.0,,agent,agent,agent
2019-12-15T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.14,USD,listing,1974.0,,agent,agent,agent
2019-12-16T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.716,USD,listing,1411.0,,agent,agent,agent
2019-12-16T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.164,USD,listing,1396.0,,agent,agent,agent
2019-12-17T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.696,USD,listing,1671.0,,agent,agent,agent
2019-12-17T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.099,USD,listing,1679.0,,agent,agent,agent
2019-12-18T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,5.392,USD,listing,1637.0,,agent,agent,agent
2019-12-18T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.989,USD,listing,1762.0,,agent,agent,agent
2019-12-19T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.665,USD,listing,1385.0,,agent,agent,agent
2019-12-19T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.911,USD,listing,1651.0,,agent,agent,agent
2019-12-20T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.428,USD,listing,1371.0,,agent,agent,agent
2019-12-20T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.866,USD,listing,1771.0,,agent,agent,agent
2019-12-21T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.513,USD,listing,1314.0,,agent,agent,agent
2019-12-21T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.892,USD,listing,1748.0,,agent,agent,agent
2019-12-22T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.476,USD,listing,1153.0,,agent,agent,agent
2019-12-22T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.916,USD,listing,1613.0,,agent,agent,agent
2019-12-23T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.52,USD,listing,1001.0,,agent,agent,agent
2019-12-23T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.939,USD,listing,1337.0,,agent,agent,agent
2019-12-24T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.619,USD,listing,939.0,,agent,agent,agent
2019-12-24T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.948,USD,listing,1170.0,,agent,agent,agent
2019-12-25T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.478,USD,listing,1118.0,,agent,agent,agent
2019-12-25T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.905,USD,listing,1441.0,,agent,agent,agent
2019-12-26T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.467,USD,listing,1074.0,,agent,agent,agent
2019-12-26T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.91,USD,listing,1417.0,,agent,agent,agent
2019-12-27T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.457,USD,listing,1085.0,,agent,agent,agent
2019-12-27T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.919,USD,listing,1500.0,,agent,agent,agent
2019-12-28T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.369,USD,listing,1071.0,,agent,agent,agent
2019-12-28T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.909,USD,listing,1467.0,,agent,agent,agent
2019-12-29T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.364,USD,listing,996.0,,agent,agent,agent
2019-12-29T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.958,USD,listing,1394.0,,agent,agent,agent
2019-12-30T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.339,USD,listing,892.0,,agent,agent,agent
2019-12-30T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.978,USD,listing,1374.0,,agent,agent,agent
2019-12-31T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.322,USD,listing,703.0,,agent,agent,agent
2019-12-31T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.998,USD,listing,1088.0,,agent,agent,agent
2020-01-01T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.286,USD,listing,984.0,,agent,agent,agent
2020-01-01T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.971,USD,listing,1343.0,,agent,agent,agent
2020-01-02T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.422,USD,listing,1081.0,,agent,agent,agent
2020-01-02T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.956,USD,listing,1493.0,,agent,agent,agent
2020-01-03T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.511,USD,listing,830.0,,agent,agent,agent
2020-01-03T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.027,USD,listing,1306.0,,agent,agent,agent
2020-01-04T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.597,USD,listing,803.0,,agent,agent,agent
2020-01-04T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.089,USD,listing,1396.0,,agent,agent,agent
2020-01-05T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.555,USD,listing,797.0,,agent,agent,agent
2020-01-05T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.085,USD,listing,1258.0,,agent,agent,agent
2020-01-06T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.527,USD,listing,723.0,,agent,agent,agent
2020-01-06T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.069,USD,listing,1141.0,,agent,agent,agent
2020-01-07T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.459,USD,listing,694.0,,agent,agent,agent
2020-01-07T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.096,USD,listing,1166.0,,agent,agent,agent
2020-01-08T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.563,USD,listing,1033.0,,agent,agent,agent
2020-01-08T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.025,USD,listing,2008.0,,agent,agent,agent
2020-01-09T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.491,USD,listing,793.0,,agent,agent,agent
2020-01-09T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.021,USD,listing,1417.0,,agent,agent,agent
2020-01-10T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.556,USD,listing,875.0,,agent,agent,agent
2020-01-10T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.026,USD,listing,1344.0,,agent,agent,agent
2020-01-11T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.608,USD,listing,868.0,,agent,agent,agent
2020-01-11T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.035,USD,listing,1457.0,,agent,agent,agent
2020-01-12T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.514,USD,listing,774.0,,agent,agent,agent
2020-01-12T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.047,USD,listing,1333.0,,agent,agent,agent
2020-01-13T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.465,USD,listing,646.0,,agent,agent,agent
2020-01-13T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.032,USD,listing,1043.0,,agent,agent,agent
2020-01-14T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.43,USD,listing,644.0,,agent,agent,agent
2020-01-14T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.039,USD,listing,1044.0,,agent,agent,agent
2020-01-15T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.376,USD,listing,806.0,,agent,agent,agent
2020-01-15T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.992,USD,listing,1254.0,,agent,agent,agent
2020-01-16T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.22,USD,listing,759.0,,agent,agent,agent
2020-01-16T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.001,USD,listing,1121.0,,agent,agent,agent
2020-01-17T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.239,USD,listing,734.0,,agent,agent,agent
2020-01-17T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.973,USD,listing,1155.0,,agent,agent,agent
2020-01-18T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.175,USD,listing,766.0,,agent,agent,agent
2020-01-18T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.992,USD,listing,1257.0,,agent,agent,agent
2020-01-19T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.068,USD,listing,775.0,,agent,agent,agent
2020-01-19T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.984,USD,listing,1243.0,,agent,agent,agent
2020-01-20T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,4.039,USD,listing,743.0,,agent,agent,agent
2020-01-20T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.978,USD,listing,952.0,,agent,agent,agent
2020-01-21T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.949,USD,listing,651.0,,agent,agent,agent
2020-01-21T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.964,USD,listing,981.0,,agent,agent,agent
2020-01-22T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.816,USD,listing,829.0,,agent,agent,agent
2020-01-22T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.918,USD,listing,1110.0,,agent,agent,agent
2020-01-23T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.611,USD,listing,942.0,,agent,agent,agent
2020-01-23T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.849,USD,listing,1099.0,,agent,agent,agent
2020-01-24T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.464,USD,listing,955.0,,agent,agent,agent
2020-01-24T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.794,USD,listing,1242.0,,agent,agent,agent
2020-01-25T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.673,USD,listing,962.0,,agent,agent,agent
2020-01-25T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.8,USD,listing,1396.0,,agent,agent,agent
2020-01-26T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.826,USD,listing,874.0,,agent,agent,agent
2020-01-26T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.81,USD,listing,1366.0,,agent,agent,agent
2020-01-27T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.775,USD,listing,685.0,,agent,agent,agent
2020-01-27T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.825,USD,listing,1041.0,,agent,agent,agent
2020-01-28T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.676,USD,listing,599.0,,agent,agent,agent
2020-01-28T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.842,USD,listing,918.0,,agent,agent,agent
2020-01-29T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.738,USD,listing,767.0,,agent,agent,agent
2020-01-29T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.879,USD,listing,1075.0,,agent,agent,agent
2020-01-30T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.834,USD,listing,596.0,,agent,agent,agent
2020-01-30T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.901,USD,listing,1034.0,,agent,agent,agent
2020-01-31T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.87,USD,listing,835.0,,agent,agent,agent
2020-01-31T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.917,USD,listing,1156.0,,agent,agent,agent
2020-02-01T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.917,USD,listing,845.0,,agent,agent,agent
2020-02-01T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.95,USD,listing,1170.0,,agent,agent,agent
2020-02-02T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.913,USD,listing,823.0,,agent,agent,agent
2020-02-02T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.982,USD,listing,1162.0,,agent,agent,agent
2020-02-03T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.828,USD,listing,630.0,,agent,agent,agent
2020-02-03T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.94,USD,listing,923.0,,agent,agent,agent
2020-02-04T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.753,USD,listing,661.0,,agent,agent,agent
2020-02-04T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.91,USD,listing,1019.0,,agent,agent,agent
2020-02-05T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.905,USD,listing,1033.0,,agent,agent,agent
2020-02-05T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.92,USD,listing,1642.0,,agent,agent,agent
2020-02-06T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.9,USD,listing,840.0,,agent,agent,agent
2020-02-06T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.904,USD,listing,1311.0,,agent,agent,agent
2020-02-07T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.363,USD,listing,1610.0,,agent,agent,agent
2020-02-07T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.775,USD,listing,1782.0,,agent,agent,agent
2020-02-08T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.247,USD,listing,1425.0,,agent,agent,agent
2020-02-08T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.758,USD,listing,1944.0,,agent,agent,agent
2020-02-09T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.187,USD,listing,1296.0,,agent,agent,agent
2020-02-09T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.765,USD,listing,1779.0,,agent,agent,agent
2020-02-10T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.263,USD,listing,1095.0,,agent,agent,agent
2020-02-10T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.784,USD,listing,1468.0,,agent,agent,agent
2020-02-11T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.286,USD,listing,935.0,,agent,agent,agent
2020-02-11T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.795,USD,listing,1387.0,,agent,agent,agent
2020-02-12T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.243,USD,listing,1125.0,,agent,agent,agent
2020-02-12T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.81,USD,listing,1566.0,,agent,agent,agent
2020-02-13T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.255,USD,listing,996.0,,agent,agent,agent
2020-02-13T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.811,USD,listing,1372.0,,agent,agent,agent
2020-02-14T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.236,USD,listing,1050.0,,agent,agent,agent
2020-02-14T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.81,USD,listing,1383.0,,agent,agent,agent
2020-02-15T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,3.027,USD,listing,1137.0,,agent,agent,agent
2020-02-15T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.725,USD,listing,1541.0,,agent,agent,agent
2020-02-16T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.826,USD,listing,1111.0,,agent,agent,agent
2020-02-16T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.677,USD,listing,1535.0,,agent,agent,agent
2020-02-17T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.711,USD,listing,983.0,,agent,agent,agent
2020-02-17T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.662,USD,listing,1261.0,,agent,agent,agent
2020-02-18T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.7,USD,listing,998.0,,agent,agent,agent
2020-02-18T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.63,USD,listing,1186.0,,agent,agent,agent
2020-02-19T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.668,USD,listing,1174.0,,agent,agent,agent
2020-02-19T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.575,USD,listing,1397.0,,agent,agent,agent
2020-02-20T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.729,USD,listing,1006.0,,agent,agent,agent
2020-02-20T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.504,USD,listing,1420.0,,agent,agent,agent
