timestamp_utc,source,canonical_item_id,price,currency,price_basis,volume,availability,object_type,object_subtype,type_name
2021-02-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.787,USD,listing,945.0,,agent,agent,agent
2021-02-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.752,USD,listing,880.0,,agent,agent,agent
2021-02-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.746,USD,listing,869.0,,agent,agent,agent
2021-02-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.689,USD,listing,807.0,,agent,agent,agent
2021-02-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.674,USD,listing,883.0,,agent,agent,agent
2021-02-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.737,USD,listing,1109.0,,agent,agent,agent
2021-02-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.71,USD,listing,936.0,,agent,agent,agent
2021-02-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.69,USD,listing,877.0,,agent,agent,agent
2021-02-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.717,USD,listing,949.0,,agent,agent,agent
2021-02-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.79,USD,listing,890.0,,agent,agent,agent
2021-03-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.77,USD,listing,748.0,,agent,agent,agent
2021-03-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.762,USD,listing,768.0,,agent,agent,agent
2021-03-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.759,USD,listing,1060.0,,agent,agent,agent
2021-03-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.771,USD,listing,828.0,,agent,agent,agent
2021-03-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.854,USD,listing,920.0,,agent,agent,agent
2021-03-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.889,USD,listing,979.0,,agent,agent,agent
2021-03-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.97,USD,listing,901.0,,agent,agent,agent
2021-03-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.004,USD,listing,885.0,,agent,agent,agent
2021-03-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.965,USD,listing,837.0,,agent,agent,agent
2021-03-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.862,USD,listing,1088.0,,agent,agent,agent
2021-03-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.783,USD,listing,948.0,,agent,agent,agent
2021-03-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.809,USD,listing,1090.0,,agent,agent,agent
2021-03-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.844,USD,listing,971.0,,agent,agent,agent
2021-03-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.802,USD,listing,918.0,,agent,agent,agent
2021-03-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.843,USD,listing,904.0,,agent,agent,agent
2021-03-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.839,USD,listing,869.0,,agent,agent,agent
2021-03-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.672,USD,listing,1377.0,,agent,agent,agent
2021-03-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.76,USD,listing,1195.0,,agent,agent,agent
2021-03-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.741,USD,listing,1332.0,,agent,agent,agent
2021-03-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.711,USD,listing,1223.0,,agent,agent,agent
2021-03-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.809,USD,listing,1240.0,,agent,agent,agent
2021-03-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.827,USD,listing,1003.0,,agent,agent,agent
2021-03-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.861,USD,listing,904.0,,agent,agent,agent
2021-03-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.848,USD,listing,882.0,,agent,agent,agent
2021-03-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.818,USD,listing,910.0,,agent,agent,agent
2021-03-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.829,USD,listing,955.0,,agent,agent,agent
2021-03-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.846,USD,listing,851.0,,agent,agent,agent
2021-03-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.804,USD,listing,883.0,,agent,agent,agent
2021-03-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.774,USD,listing,746.0,,agent,agent,agent
2021-03-30T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.75,USD,listing,688.0,,agent,agent,agent
2021-03-31T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.745,USD,listing,771.0,,agent,agent,agent
2021-04-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.799,USD,listing,681.0,,agent,agent,agent
2021-04-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.784,USD,listing,702.0,,agent,agent,agent
2021-04-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.836,USD,listing,794.0,,agent,agent,agent
2021-04-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.877,USD,listing,831.0,,agent,agent,agent
2021-04-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.88,USD,listing,713.0,,agent,agent,agent
2021-04-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.877,USD,listing,650.0,,agent,agent,agent
2021-04-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.635,USD,listing,1140.0,,agent,agent,agent
2021-04-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.549,USD,listing,1103.0,,agent,agent,agent
2021-04-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.554,USD,listing,1117.0,,agent,agent,agent
2021-04-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.612,USD,listing,916.0,,agent,agent,agent
2021-04-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.625,USD,listing,821.0,,agent,agent,agent
2021-04-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.636,USD,listing,685.0,,agent,agent,agent
2021-04-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.606,USD,listing,683.0,,agent,agent,agent
2021-04-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.665,USD,listing,231.0,,agent,agent,agent
2021-04-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.623,USD,listing,773.0,,agent,agent,agent
2021-04-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.629,USD,listing,652.0,,agent,agent,agent
2021-04-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.626,USD,listing,702.0,,agent,agent,agent
2021-04-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.643,USD,listing,617.0,,agent,agent,agent
2021-04-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.606,USD,listing,546.0,,agent,agent,agent
2021-04-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.595,USD,listing,592.0,,agent,agent,agent
2021-04-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.597,USD,listing,628.0,,agent,agent,agent
2021-04-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.593,USD,listing,604.0,,agent,agent,agent
2021-04-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.613,USD,listing,590.0,,agent,agent,agent
2021-04-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.612,USD,listing,650.0,,agent,agent,agent
2021-04-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.613,USD,listing,632.0,,agent,agent,agent
2021-04-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.604,USD,listing,582.0,,agent,agent,agent
2021-04-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.65,USD,listing,602.0,,agent,agent,agent
2021-04-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.659,USD,listing,646.0,,agent,agent,agent
2021-04-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.629,USD,listing,559.0,,agent,agent,agent
2021-04-30T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.654,USD,listing,647.0,,agent,agent,agent
2021-05-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.673,USD,listing,605.0,,agent,agent,agent
2021-05-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.705,USD,listing,595.0,,agent,agent,agent
2021-05-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.732,USD,listing,650.0,,agent,agent,agent
2021-05-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.747,USD,listing,744.0,,agent,agent,agent
2021-05-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.815,USD,listing,738.0,,agent,agent,agent
2021-05-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.809,USD,listing,633.0,,agent,agent,agent
2021-05-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.851,USD,listing,698.0,,agent,agent,agent
2021-05-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.869,USD,listing,654.0,,agent,agent,agent
2021-05-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.909,USD,listing,594.0,,agent,agent,agent
2021-05-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.911,USD,listing,578.0,,agent,agent,agent
2021-05-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.925,USD,listing,554.0,,agent,agent,agent
2021-05-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.945,USD,listing,534.0,,agent,agent,agent
2021-05-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.941,USD,listing,524.0,,agent,agent,agent
2021-05-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.969,USD,listing,497.0,,agent,agent,agent
2021-05-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.008,USD,listing,516.0,,agent,agent,agent
2021-05-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.994,USD,listing,579.0,,agent,agent,agent
2021-05-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.003,USD,listing,497.0,,agent,agent,agent
2021-05-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.044,USD,listing,482.0,,agent,agent,agent
2021-05-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.066,USD,listing,512.0,,agent,agent,agent
2021-05-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.046,USD,listing,480.0,,agent,agent,agent
2021-05-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.056,USD,listing,528.0,,agent,agent,agent
2021-05-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.106,USD,listing,582.0,,agent,agent,agent
2021-05-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.116,USD,listing,474.0,,agent,agent,agent
2021-05-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.097,USD,listing,445.0,,agent,agent,agent
2021-05-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.085,USD,listing,458.0,,agent,agent,agent
2021-05-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.141,USD,listing,414.0,,agent,agent,agent
2021-05-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.138,USD,listing,456.0,,agent,agent,agent
2021-05-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.056,USD,listing,565.0,,agent,agent,agent
2021-05-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.06,USD,listing,513.0,,agent,agent,agent
2021-05-30T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.044,USD,listing,490.0,,agent,agent,agent
2021-05-31T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.057,USD,listing,449.0,,agent,agent,agent
2021-06-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.05,USD,listing,387.0,,agent,agent,agent
2021-06-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.083,USD,listing,413.0,,agent,agent,agent
2021-06-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.108,USD,listing,395.0,,agent,agent,agent
2021-06-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.104,USD,listing,467.0,,agent,agent,agent
2021-06-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.118,USD,listing,490.0,,agent,agent,agent
2021-06-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.09,USD,listing,452.0,,agent,agent,agent
2021-06-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.112,USD,listing,449.0,,agent,agent,agent
2021-06-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.15,USD,listing,422.0,,agent,agent,agent
2021-06-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.148,USD,listing,421.0,,agent,agent,agent
2021-06-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.152,USD,listing,377.0,,agent,agent,agent
2021-06-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.152,USD,listing,356.0,,agent,agent,agent
2021-06-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.186,USD,listing,409.0,,agent,agent,agent
2021-06-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.174,USD,listing,426.0,,agent,agent,agent
2021-06-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.167,USD,listing,358.0,,agent,agent,agent
2021-06-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.185,USD,listing,379.0,,agent,agent,agent
2021-06-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.191,USD,listing,388.0,,agent,agent,agent
2021-06-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.205,USD,listing,361.0,,agent,agent,agent
2021-06-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.197,USD,listing,352.0,,agent,agent,agent
2021-06-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.214,USD,listing,367.0,,agent,agent,agent
2021-06-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.182,USD,listing,371.0,,agent,agent,agent
2021-06-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.205,USD,listing,353.0,,agent,agent,agent
2021-06-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.166,USD,listing,377.0,,agent,agent,agent
2021-06-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.182,USD,listing,338.0,,agent,agent,agent
2021-06-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.994,USD,listing,550.0,,agent,agent,agent
2021-06-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.857,USD,listing,620.0,,agent,agent,agent
2021-06-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.925,USD,listing,524.0,,agent,agent,agent
2021-06-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.965,USD,listing,472.0,,agent,agent,agent
2021-06-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.944,USD,listing,452.0,,agent,agent,agent
2021-06-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.942,USD,listing,435.0,,agent,agent,agent
2021-06-30T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.905,USD,listing,439.0,,agent,agent,agent
2021-07-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.938,USD,listing,411.0,,agent,agent,agent
2021-07-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.939,USD,listing,384.0,,agent,agent,agent
2021-07-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.923,USD,listing,375.0,,agent,agent,agent
2021-07-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.926,USD,listing,392.0,,agent,agent,agent
2021-07-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.957,USD,listing,393.0,,agent,agent,agent
2021-07-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.904,USD,listing,350.0,,agent,agent,agent
2021-07-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.909,USD,listing,427.0,,agent,agent,agent
2021-07-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.895,USD,listing,375.0,,agent,agent,agent
2021-07-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1.999,USD,listing,333.0,,agent,agent,agent
2021-07-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,2.051,USD,listing,321.0,,agent,agent,agent
